Site No.,State,District,Location,Pin code,Lat,Long,Address
3054,Orissa,JAJPUR,Badachana,754023,13.280758,77.620663,Plot No. 87JajpurBadachana754023Orissa
3055,Orissa,BALANGIR,Kantabanji,767039,24.515737,77.9534869381532,"Bangomunda Plot No-57 A,Khata No.4,BalangirKantabanji767039Orissa"
3056,Orissa,BALESWAR,Balasore,756040,16.835663,74.117264,"Khata No-359,BalasoreBalasore756040Orissa"
3057,Orissa,NAYAGARH,Nayagarh,752084,22.699137,88.623407,",Khata No.- 215/98, Mouza- Narasinghpur,NayagarhNayagarh752084Orissa"
3058,Orissa,KENDUJHARGARH,Baliaguda,758001,21.348435,71.307146,"Plot No.2453/3859, Village/Mouza-RaisuanKeonjharBaliaguda758001Orissa"
3059,Orissa,GANJAM,Ganjam,761012,28.392484,78.024053,AT :PUNJIKAYANA CHOWK GanjamGanjam761012Orissa
3060,Orissa,KALAHANDI,Dharmagarh (Junagarh),766014,19.087293,78.410731,Plot No.685&686KalahandiDharmagarh (Junagarh)766014Orissa
3061,Orissa,SUNDARGARH,Sundergarh,751001,20.280635,72.935487,"Plot No. 1918/2442,339/3526,SundergarhSundergarh751001Orissa"
3062,Orissa,PURI, Hasanpur,752104,26.286963,81.0208961903632,Khata 14 (Converted to 192/47)Puri Hasanpur752104Orissa
3063,Orissa,CUTTACK,Cuttack,754029,27.334962,75.952302,Kapursingha CityGurdhijathiaCuttackCuttack754029Orissa
3064,Orissa,NAYAGARH,Sarankul,752080,28.69921,77.608789,Plot No.84 & 92/1393NayagarhSarankul752080Orissa
3065,Orissa,BALANGIR,Malmunda,767001,23.585914,77.63112,Plot no: 1225BALANGIRMalmunda767001Orissa
3066,Orissa,BALANGIR,BALANGIR,767001,26.723194,80.107796,Plot No -1317BALANGIRBALANGIR767001Orissa
3067,Orissa,GANJAM,Ganjam,761018,27.361042,80.474616,"Khata No. 22/269, 39/353, 39/356, 69/270GanjamGanjam761018Orissa"
3068,Orissa,MAYURBHANJ,Karanjia,757037,28.350886,77.780191,"l, O02SH-49MayurbhanjKaranjia757037Orissa"
3069,Orissa,GANJAM,Ganjam,761018,27.884961,78.066459,"Plot No.864/1444,PurushottsmpurGanjamGanjam761018Orissa"
3070,Orissa,SAMBALPUR,PADIABAHAL,768001,27.635941,77.716247,Plot No.389SambalpurPADIABAHAL768001Orissa
3071,Orissa,GANJAM,Ganjam,761105,25.340461,82.254266,"Polosara, Kodala,GanjamGanjam761105Orissa"
3072,Orissa,SUNDARGARH,Bargaon,770016,22.24551,72.180742,"Pt.No-127,Gariamal,PO/PSSundergarhBargaon770016Orissa"
3073,Orissa,MAYURBHANJ,Udala,757041,18.997703,73.329326,SH-19Word No: 10MAYURBHANJUdala757041Orissa
3074,Orissa,ANGUL,Angul,759122,22.376873,73.157632,"Mouza.Khamar, Tahsil.Pallahada,AngulAngul759122Orissa"
3075,Orissa,BHADRAK,Bhadrak,757037,27.575486,94.729496,"563/2448 Khata No. 697/124, 697/127,BhadrakBhadrak757037Orissa"
3076,Orissa,BARGARH,Attabira,768027,30.783336,75.857895,Plot No-883BargarhAttabira768027Orissa
3077,Orissa,RAYAGADA,Raygada,765017,29.530812,76.617188,"Devodola, RaygadaRaygadaRaygada765017Orissa"
3078,Orissa,GAJAPATI,Parlakhemundi,761200,24.867845,73.056086,"Main Road,GajapatiParlakhemundiParlakhemundi761200Orissa"
3079,Orissa,DHENKANAL,Dhenkanal,759121,23.608704,74.9487839656095,"Village - Haldiabahal, Taluka - Motanga,DhenkanalDhenkanal759121Orissa"
3080,Orissa,RAYAGADA,Rayagada,765019,22.329101,73.175294,"Taluka-Bissamcuttack,RayagadaRayagada765019Orissa"
3081,Orissa,GANJAM,Ganjam,761119,25.726591,81.496354,"Village : Belaguntha, Taluka-Belaguntha,GanjamGanjam761119Orissa"
3082,Orissa,CUTTACK,Cuttack,754207,22.808844,72.449498,"Mahajanpur, Taluka - Nischintakoili,CuttackCuttack754207Orissa"
3083,Orissa,KALAHANDI,Kalahandi,766018,28.019443,77.3368155,"3690, 990/3064, Village - Jaipatna,KalahandiKalahandi766018Orissa"
3084,Orissa,KHURDA,Khurda,752100,29.177001,74.758286,"Pratap Sasan , Balianta,KhurdaKhurda752100Orissa"
3085,Orissa,RAYAGADA,Rayagada,765029,9.743534,79.005947,"Khata No.- 42/263, Mauza- Parikhiti,RayagadaRayagada765029Orissa"
3086,Orissa,NAWARANGPUR,Nabarangpur,764059,25.806876,87.605636,"Village - Nuagada, Taluka- Nandahandi,NabarangpurNabarangpur764059Orissa"
3087,Orissa,KORAPUT,Koraput,764020,22.344963,73.202715,"Village- Kumbha-2,Tehsil- Koraput,KoraputKoraput764020Orissa"
3088,Orissa,KENDUJHARGARH,Keonjhar,758001,26.65485,83.89774,"Mauza- Badahal, Tehsil- Keonjhar Sadar,KeonjharKeonjhar758001Orissa"
3089,Orissa,JAGATSINGHPUR,Jagatsinghpur,754119,23.857793,76.1071349376536,"Village-Isharpur,JagatsinghpurJagatsinghpur754119Orissa"
3090,Orissa,MAYURBHANJ,Mayurbhanj,757001,27.453491,76.967045,"Mouza-Swarupvilla,Tehsil - Swarupvilla,MayurbhanjMayurbhanj757001Orissa"
3091,Orissa,GANJAM,Ganjam,761109,27.533295,78.250288,"Village : Patapur,Taluka – Surada,GanjamGanjam761109Orissa"
3092,Orissa,JAGATSINGHPUR,Jagatsinghpur,754107,27.3477688,82.5821852,"Village-Ghodansa, P.O-Naugaon,JagatsinghpurJagatsinghpur754107Orissa"
3093,Orissa,GANJAM,Ganjam,761105,21.016308,75.986328,"Khata No-1102/196, Mouza-Mathura,GanjamGanjam761105Orissa"
3094,Orissa,KORAPUT,Koraput,764055,27.146397,74.949768,"Village - Haradaput, Taluka- Bariguma,KoraputKoraput764055Orissa"
3095,Orissa,NAWARANGPUR,Nabarangpur,764073,22.238518,84.622979,"Vill. Tehsil, P.S.- Umerkote,NabarangpurNabarangpur764073Orissa"
3096,Orissa,KENDUJHARGARH,Keonjhar,758038,12.116586,79.234944,"Khata No.- 226/116, Mauza- Baneikala,KeonjharKeonjhar758038Orissa"
3097,Orissa,GANJAM,Ganjam,761103,25.411319,82.247085,"Village-Tentulia, Taluka - Sheragada,GanjamGanjam761103Orissa"
3098,Orissa,MAYURBHANJ,Mayurbhanj,757019,27.5746454,77.6523792,"Plot No. 137 & 138, Khatian No.272/KA/3,MayurbhanjMayurbhanj757019Orissa"
3099,Orissa,RAYAGADA,Rayagada,765002,16.9159336,81.6514498,"At. Jimidipeta,RayagadaRayagada765002Orissa"
3100,Orissa,BARGARH,Bargarh,768029,24.690906,93.902413,"Khatian No. 19, PS- Barpali,BargarhBargarh768029Orissa"
3101,Orissa,DHENKANAL,Dhenkanal,759017,25.533715,85.948496,Khata No. 272/203  Mouza BarijangaDhenkanalDhenkanal759017Orissa
3102,Orissa,GANJAM,Ganjam,760007,24.247298,79.2916088999999,"Plot No. 605/4628, Khata No.213/2043,GanjamGanjam760007Orissa"
3103,Orissa,PURI,Puri,752107,25.006365,74.113904,"Plot No.549,PuriPuri752107Orissa"
3104,Orissa,KORAPUT,Koraput,764043,31.751549,75.071728,"Mouza-Santeiput, At. Nidhi Nagar,KoraputKoraput764043Orissa"
3105,Orissa,GANJAM,Ganjam,761102,25.792688,84.756946,"Village.Nuasaru,Taluka. Hinjlicut,GanjamGanjam761102Orissa"
3106,Orissa,ANGUL,Angul,759143,29.802562,76.239272,"Khatian No- 85/305,AngulAngul759143Orissa"
3107,Orissa,KHURDA,Khordha,752056,27.289932,82.525902,"Village. Saradhapur,KhordhaKhordha752056Orissa"
3108,Orissa,JAJPUR,Jajpur,755015,27.989891,78.892146,"Mouza- Chhotarapur,JajpurJajpur755015Orissa"
3109,Orissa,KANDHAMAL,Kandhamal,762104,20.759058,73.05623,"Village. Daringbadi, Taluka. Daringbad,KandhamalKandhamal762104Orissa"
3110,Orissa,KHURDA,Khurda,752055,16.737787,74.297876,"Village-Ghangapatna,KhurdaKhurda752055Orissa"
3111,Pondicherry,PONDICHERRY,Puducherry,605007,21.788775,69.800069,Aranganur Revenue VillagePuducherryPuducherry605007Pondicherry
3112,Pondicherry,YANAM,YANAM,533464,23.130401,71.392188,"WARD - A, BLOCK -3YanamYANAM533464Pondicherry"
3113,Pondicherry,YANAM,Yanam,533464,16.458199,76.509052,"Adivipolam Hamlet, Yanam,YanamYanam533464Pondicherry"
3114,Pondicherry,PONDICHERRY,Pondicherry,605110,25.6893,85.384923,"Village, Villianur Commune, PondicherryPondicherryPondicherry605110Pondicherry"
3115,Pondicherry,PONDICHERRY,Pondicherry,605106,22.843349,77.789142,"Villianur Taluk,PondicherryPondicherry605106Pondicherry"
3116,Pondicherry,PONDICHERRY,Puducherry,605110,16.27711,80.746919,"Villianur Taluka,PuducherryPuducherry605110Pondicherry"
3117,Pondicherry,YANAM,Yanam,533464,18.034594,74.717245,"Yaman, A05PondicherryYanam533464Pondicherry"
3118,Pondicherry,YANAM,Yanam,533464,26.373698,83.85247284,"Ward - E, Block 2, A05YanamYanam533464Pondicherry"
3119,Punjab,AMRISTAR,Amritsar,143001,16.610632,74.403291,"Tehsil. Amritsar,AmritsarAmritsar143001Punjab"
3120,Punjab,AMRISTAR,Taran Taran,143401,9.361244,76.669307,HadbastTaran TaranTaran Taran143401Punjab
3121,Punjab,SAS NAGAR,MOHALI,140301,26.06068,76.366381,"TEHSIL MAJRI (KHARAR),MOHALIMOHALI140301Punjab"
3122,Punjab,RUPNAGAR,Roopnagar,140001,16.879376,80.929589,RoopnagarRoopnagar140001Punjab
3123,Punjab,AMRISTAR,Ajnala,143101,27.767736,77.984744,"129/234, 832/1506Khewat/Khatauni NoAmritsarAjnala143101Punjab"
3124,Punjab,LUDHIANA,Ludhiana,141109,25.11461,74.624398,Khasra No. 113//23 (5-12)LudhinaLudhiana141109Punjab
3125,Punjab,LUDHIANA,Tarn Taran,143401,28.895631,75.88486,"132(4-18) 286,287(8-0), 289( 9-14), 291(Tarn TaranTarn Taran143401Punjab"
3126,Punjab,LUDHIANA,Taran Taran,143401,21.753956,71.000035,Distt. Tarn TaranTaran Taran143401Punjab
3127,Punjab,LUDHIANA,Barnala,148101,23.25039,72.74231,"Village-Barnala,BarnalaBarnala148101Punjab"
3128,Punjab,AMRISTAR,Amritsar,143601,25.156073,82.251257,Village Sohian Kalan AmritsarAmritsar143601Punjab
3129,Punjab,SAS NAGAR,S.A.S. Nagar,140110,26.307354,77.224832,"296/240/1 to 536/194(10-16),S.A.S. NagarS A S Nagar140110Punjab"
3130,Punjab,LUDHIANA, Ludhiana,141118,26.264263,75.719941,Khasra No.43//19/2Ludhiana Ludhiana141118Punjab
3131,Punjab,GURDASPUR,Gurdaspur,143521,22.424,87.752716,"Tibri Road,GurdaspurGurdaspur143521Punjab"
3132,Punjab,BHATINDA,Bathinda,151001,29.561438,76.389437,"698/3(5-3), 699/2(4-0), Village. KatarBathindaBathinda151001Punjab"
3133,Punjab,PATHANKOT,Pathankot,145023,30.01,76.55,"/25/1/1(0-5), 7R/4(8-0), 7R/3(7-12), 7R/PathankotPathankot145023Punjab"
3134,Punjab,NAWANSHAHR,"Nawanshahar,",144514,22.841183,71.022421,"Vill. Barnala Kalan,Tehs.Nawanshahar,Nawanshahar,Nawanshahar,144514Punjab"
3135,Punjab,RUPNAGAR,Mohali,140307,14.160397,75.896166,"village Todar Majra, Tehsil: Kharar,RupnagarMohali140307Punjab"
3136,Punjab,AMRISTAR,Amritsar,143107,23.876936,74.8179255,"Village. Talwandi Rai Dado, Tehsil.AjnalAmritsarAmritsar143107Punjab"
3137,Punjab,TARAN TARAN,Tarn Taran,143407,24.718494,74.894922,"Village Johal Dhaiwala, Tehsil: KhadoorTarn TaranTarn Taran143407Punjab"
3138,Punjab,LUDHIANA,Ludhiana,141203,23.849673,77.912117,"Vill. Jassian, Tehsil & Distt. LudhianaLudhianaLudhiana141203Punjab"
3139,Punjab,LUDHIANA,Ludhiana,141007,28.3635874,79.472322,"Rahon Road, Village: Tarf Gahlewal,LudhianaLudhiana141007Punjab"
3140,Punjab,FAZILKA,Fazilka,152116,26.713945,81.351669,Tehsil. Abohar and Distt. FazilkaFazilkaFazilka152116Punjab
3141,Punjab,SANGRUR,Sangrur,148025,16.991911,74.346021,"Tehsil Dhuri,Distt. SangrurSangrurSangrur148025Punjab"
3142,Punjab,BHATINDA,Bathinda,151001,11.832351,79.063213,Tehsil & Distt. BathindaBathindaBathinda151001Punjab
3143,Punjab,TARAN TARAN,Tarn Taran,143303,12.208744,76.909425,Tehsil. Patti & Distt. Tarn TaranTarn TaranTarn Taran143303Punjab
3144,Punjab,AMRISTAR,Amritsar,143009,23.250831,77.261383,Tehsil. Patti & Distt. AmritsarAmritsarAmritsar143009Punjab
3145,Punjab,FATEHGARH SAHIB,Fatehgarh Sahib,140412,10.541377,79.28197,"Vill. Peerjain, Tehsil & Distt.FatehgarhFatehgarh SahibFatehgarh Sahib140412Punjab"
3146,Punjab,FATEHGARH SAHIB,Fatehgarh Sahib,140406,14.848752,78.652656,"Vill. Adampur, Tehsil Fatehgarh Sahib,Fatehgarh SahibFatehgarh Sahib140406Punjab"
3147,Punjab,LUDHIANA,Ludhiana,141007,,,"Village Taraf Jodhewal, Kailash NagarLudhianaLudhiana141007Punjab"
3148,Punjab,TARAN TARAN,Tarn Taran,143001,22.232548,69.671205,"NH-54, Tarn Taran-Harike Road,Tarn TaranTarn Taran143001Punjab"
3149,Punjab,SANGRUR,Sangrur,148033,29.566883,77.518706,District Sangrur-PunjabSangrurSangrur148033Punjab
3150,Punjab,KAPURTHALA,Kapurthala,144628,31.089475,75.885689,"Tehsil-Talwandi Chaudhrian,KapurthalaKapurthala144628Punjab"
3151,Punjab,AMRISTAR,Amritsar,143109,17.238692,74.224944,"Village. Manawala, Tehsil.AjnalaAmritsarAmritsar143109Punjab"
3152,Punjab,SANGRUR,Sangrur,148023,20.117313,85.821389,"Tehsil -Malerkotla,Dist. SangrurSangrurSangrur148023Punjab"
3153,Punjab,FAZILKA,Fazilka,152116,21.737158,71.208635,"Tehsil Abohar,Distt. FazilkaFazilkaFazilka152116Punjab"
3154,Punjab,GURDASPUR,Gurdaspur,143512,10.771916,76.156732,Tehsil & Distt. GurdaspurGurdaspurGurdaspur143512Punjab
3155,Punjab,AMRISTAR,Amritsar,143008,27.393897,75.817547,"Vill. Naushehra,Tehsil &Distt. AmritsarAmritsarAmritsar143008Punjab"
3156,Punjab,PATIALA,Patiala,147001,27.834137,76.73873,PatialaPatiala147001Punjab
3157,Punjab,GURDASPUR,Gurdaspur,143505,25.780388,79.6667655,"Tehsil-Batala, District- GurdaspurGurdaspurGurdaspur143505Punjab"
3158,Punjab,PATHANKOT,Pathankot,145001,10.354208,78.099146,"Khasra No. 4R/12/1/1(1-16), 19(8-0),PathankotPathankot145001Punjab"
3159,Punjab,MUKTSAR,Muktsar,152107,28.216005,79.048614,MuktsarMuktsar152107Punjab
3160,Punjab,SAS NAGAR,Mohali,140306,23.0215474469733,74.8052670318771,"Tehsil. & Distt.Mohali,MohaliMohali140306Punjab"
3161,Punjab,FEROZPUR,Ferozepur,152022,21.958351,76.6960382517459,FerozepurFerozepur152022Punjab
3162,Punjab,AMRISTAR,Amritsar,143106,26.457132,76.7395982934619,Tehsil & Distt. AmritsarAmritsarAmritsar143106Punjab
3163,Punjab,BHATINDA,Bathinda,151201,12.717032,80.188667,BathindaBathinda151201Punjab
3164,Punjab,MANSA,Mansa,151507,26.93089,83.71975,MansaMansa151507Punjab
3165,Punjab,PATIALA,Patiala,140401,27.54766,93.8227578,"Khasra No. 2178/1399 (1-15), 2186/1542PatialaPatiala140401Punjab"
3166,Punjab,RUPNAGAR,Rupnagar,140124,22.699911,87.629915,"Khasra No.1814(6-2),1816(1-2),HB No.279,RupnagarRupnagar140124Punjab"
3167,Punjab,BHATINDA,Bathinda,151509,25.583574,85.535057,Maur MandiBathindaBathinda151509Punjab
3168,Punjab,LUDHIANA,Ludhiana,141014,11.747053,79.743225,Tehsil-LudhianaLudhianaLudhiana141014Punjab
3169,Punjab,BHATINDA,Bathinda,151105,26.6073,81.58216,District- Bathinda-PunjabBathindaBathinda151105Punjab
3170,Punjab,PATIALA,Patiala,147007,,,"Patiala- Sirhind Rd Bypass, Patiala cityPatialaPatiala147007Punjab"
3171,Punjab,BHATINDA,Bathinda,151001,18.461926,74.559813,"Barnala Bye-pass Road,BathindaBathinda151001Punjab"
3172,Punjab,BARNALA,Barnala,148101,27.288591,76.839247,BarnalaBarnala148101Punjab
3173,Punjab,PATIALA,Patiala,147001,23.218332,69.368836,"8-15, 2126/543/6-0, 544/7-6, Sular Road,PatialaPatiala147001Punjab"
3174,Punjab,SANGRUR,Barnala,148107,29.78723,76.3959175191698,BarnalaBarnala148107Punjab
3175,Punjab,MUKTSAR,Sri Muktsar Sahib,152026,27.529261,77.117533368155,"Tehsil and Distt. Sri Muktsar Sahib,Sri Muktsar SahibSri Muktsar Sahib152026Punjab"
3176,Punjab,TARAN TARAN,Tarn Taran,143301,27.600559,78.649058,Village - Jhabal KalanTarn TaranTarn Taran143301Punjab
3177,Punjab,GURDASPUR,Bhattiwal,143514,27.746188,78.158392,"Khatauni No. 570, P29GurdaspurBhattiwal143514Punjab"
3178,Punjab,LUDHIANA,Samrala,141121,28.427143,76.946828,"Khasra No. 8, 28//13/1Khatauni No. 42LudhianaSamrala141121Punjab"
3179,Punjab,LUDHIANA,Ludhiana,141115,23.317238,71.827743,"Tehsil. Samrala,LudhianaLudhiana141115Punjab"
3180,Punjab,AMRISTAR,Amritsar,143101,22.304088,86.872975,Tarn Taran roadAmritsarAmritsar143101Punjab
3181,Punjab,AMRISTAR,Amritsar,143115,27.893243,80.802916,"Village –Jandiala, P26AmritsarAmritsar143115Punjab"
3182,Punjab,BHATINDA,Nathana,151001,26.101763,85.90238,"Khasra No. 337//10/2, 11, 20Khatauni No. 626,860BhatindaNathana151001Punjab"
3183,Punjab,MOGA,Luhara,142039,29.778931,77.099101,Khatauni No. 15Khewat no. 6MogaLuhara142039Punjab
3184,Punjab,MUKTSAR,Malout,152107,21.383707,71.472328,"Khasra No. 67//10/2, 11Khatauni No. 120,GhumarwalaMuktsarMalout152107Punjab"
3185,Punjab,AMRISTAR,Patti,143001,20.955252,75.552593,Khatauni  No. 1501Khewat No. 718AmritsarPatti143001Punjab
3186,Punjab,RUPNAGAR,Rupnagar,140108,17.525366,76.204636,"Tehsil & Dist. Rupnagar, P28RupnagarRupnagar140108Punjab"
3187,Punjab,JALANDHAR,Shahkot,144702,25.80502,81.88606,"Khasra no. 28//19/2,20Khatauni No. 25,JalandharShahkot144702Punjab"
3188,Punjab,MANSA,Mansa,148109,26.796565,76.664005,VILLAGE RallaMansaMansa148109Punjab
3189,Punjab,KAPURTHALA,Sultanpur Lodhi,0,27.454714,77.275288,-
3190,Punjab,AMRISTAR,Amritsar,143102,16.979782,81.6667,AmritsarAmritsar143102Punjab
3191,Punjab,MOGA,Barnala Road,142014,29.876449,76.615347,Khasra No. 70//25 min west (4 - 15)Khatauni No. 1134MogaBarnala Road142014Punjab
3192,Punjab,LUDHIANA,Dehlon,141001,22.789019,76.299014,"Khasra No.543,542/4.544,Kaind,LudhianaDehlon141001Punjab"
3193,Punjab,AMRISTAR,Amritsar,143502,29.05739,79.22802,"KM Stone 85Village Sehnewali NH - 15 ,Tehsil & Dist AmritsarAmritsar143502Punjab"
3194,Punjab,JALANDHAR,Jalandhar,144416,21.811654,71.091804,"Khatauni No. 653Khewat No. 559,ApraJalandharJalandhar144416Punjab"
3195,Punjab,KAPURTHALA,Sutanpur Lodhi,144626,22.349071,70.236918,"Khewat No. 16VILLAGE.Dudwandi,SULTANPUR LODHIKapurthalaSutanpur Lodhi144626Punjab"
3196,Punjab,AMRISTAR,Khadoor Sahib,143117,28.875994,75.5938981967961,Khasra No. 5//25Khatauni No. 68AmritsarKhadoor Sahib143117Punjab
3197,Punjab,FEROZPUR,Abohar,152116,24.449974,73.968276,"Khasra No. 209/14, P30FerozpurAbohar152116Punjab"
3198,Punjab,BHATINDA,Maur Mandi,151509,26.447447,84.115642,"Maur Mandi, P26BhatindaMaur Mandi151509Punjab"
3199,Punjab,GURDASPUR,Gurdaspur,143518,17.014574,82.2581599,Batala to Kahnuwan RoadAdda - DehriwalGurdaspurGurdaspur143518Punjab
3200,Punjab,LUDHIANA,Khanna,141401,30.196063,77.0354651580447,"Khasra No. 56//20/2 , 21/1Khatoni No.484/486LudhianaKhanna141401Punjab"
3201,Punjab,FEROZPUR,Abohar,152116,25.283078,73.5718825,"Khasra No. 168/23/1/1, 168/23/2FerozpurAbohar152116Punjab"
3202,Punjab,NAWANSHAHR,Balachaur,144552,21.354096,80.204637,NawanshaharBalachaur144552Punjab
3203,Punjab,GURDASPUR,Batala,143516,30.51391,76.98601,GurdaspurBatala143516Punjab
3204,Punjab,BHATINDA,Bhatinda,151401,19.144893,79.447902,"Khasra No. 2999/1/1Khatauni 228,SangatkalanBhatindaBhatinda151401Punjab"
3205,Punjab,FARIDKOT,Kotkapura,151204,23.586336,73.031073,Khatauni No. 568Khewat No. 332FaridkotKotkapura151204Punjab
3206,Punjab,GURDASPUR,"Jaura Chittran,",143521,23.171401,73.323556,"Khasra No.3/12/1/2, 3/19/1GurdaspurJaura Chittran,143521Punjab"
3207,Punjab,PATIALA,Patiala,140501,25.953048,78.385166,"Khewat No. 387, Khatauni No. 812,PatialaPatiala140501Punjab"
3208,Punjab,AMRISTAR,Ajnala,143109,29.968122,77.910055,"LOPOKE ROAD,VILLAGE CHOGAWANAMRITSARCHOGAWAN143109Punjab"
3209,Punjab,RUPNAGAR,Ropar,140118,11.627163,79.289201,"Murabba & Khasra No.10/8(9-18),10/9(8-0)RoparRopar140118Punjab"
3210,Punjab,MANSA,Mansa,151504,25.412944,82.326631,"Dist.mansa,MansaMansa151504Punjab"
3211,Punjab,AMRISTAR,Amritsar,143001,18.544963,75.782436,"Amritsar,AmritsarAmritsar143001Punjab"
3212,Punjab,LUDHIANA,Ludhiana,141015,25.876754,78.341472,"Ludhiana,LudhianaLudhiana141015Punjab"
3213,Punjab,GURDASPUR,Gurdaspur,143531,26.406462,84.642415,GurdaspurGurdaspur143531Punjab
3214,Punjab,PATIALA,Patiala,147001,25.857965,83.36656317,"Village - Baran,Sirhind Road ,Tehsil & Dist PatialaPatiala147001Punjab"
3215,Punjab,LUDHIANA,Ludhiana,141008,26.15571,74.007958,"Khata No.800/839,Village - Taraf SekhewaLudhianaLudhiana141008Punjab"
3216,Punjab,LUDHIANA,Ludhiana,141007,25.851048,92.914385,"Gopal Nagar,Tibba Road,LudhianaLudhiana141007Punjab"
3217,Punjab,BHATINDA,Bathinda,151103,23.326714,73.142168,BathindaBathinda151103Punjab
3218,Punjab,AMRISTAR,Amritsar,143001,10.53437,76.085489,"Tarn Taran Road,AmritsarAmritsar143001Punjab"
3219,Punjab,LUDHIANA,Ludhiana,141401,21.702703,72.112138,LudhianaLudhiana141401Punjab
3220,Punjab,FAZILKA,Fazilka,152132,9.518829,78.611636,Tehsil. AboharFazilkaFazilka152132Punjab
3221,Punjab,PATIALA,Patiala,147105,17.6947386850437,74.1507439687279,"Khasra No. 74//21(9-10),Patiala147105Punjab"
3222,Punjab,BHATINDA,Bathinda,151301,21.068254,72.893511,"Ramsara Road,Raman Mandi,BathindaBathinda151301Punjab"
3223,Punjab,LUDHIANA,141007,141007,10.238434,76.26661,Ludhiana141007141007Punjab
3224,Punjab,SANGRUR,Sangrur,148028,25.723217,87.576362,"Tehsil. Sunam,SangrurSangrur148028Punjab"
3225,Punjab,MUKTSAR,Shri Muktsar Sahib,152114,25.648057,93.672908,"Tehsil. Malout ,Shri Muktsar SahibShri Muktsar Sahib152114Punjab"
3226,Punjab,PATIALA,Patiala,147111,16.5239164,81.6866578,"Khasra No. 488(6-11), Vill.Guthmara,PatialaPatiala147111Punjab"
3227,Punjab,FARIDKOT,Faridkot,151208,18.840236,78.592899,FaridkotFaridkot151208Punjab
3228,Punjab,TARAN TARAN,Taran Taran,143412,9.166339,76.682214,"Taran Taran,Taran Taran143412Punjab"
3229,Punjab,BARNALA,Barnala,148100,31.239714,75.260864,"Barnala Moga  Road,BarnalaBarnala148100Punjab"
3230,Punjab,MANSA,Mansa,151506,24.1834067808916,77.0209083098564,MansaMansa151506Punjab
3231,Punjab,MOGA,Moga,142043,,,"28M//5/2/2, 28M//12, Village. Galouti,MogaMoga142043Punjab"
3232,Punjab,PATIALA,Patiala,147101,26.300028,84.915295,"35//10(5-1), Village. Mavi Kalan,PatialaPatiala147101Punjab"
3233,Punjab,SANGRUR,Sangrur,148024,24.728356,74.427409,SangrurSangrur148024Punjab
3234,Punjab,FAZILKA,Fazilka,152116,21.554734,71.165408,"Village. Sayadwala , Abohar ,FazilkaFazilka152116Punjab"
3235,Punjab,MUKTSAR,Muktsar,152026,27.407551,80.126434,"Muktsar-Ferozpur Road,MuktsarMuktsar152026Punjab"
3236,Punjab,SANGRUR,Sangrur,148026,23.325399,75.0421,"Sangrur Patiala Road,SangrurSangrur148026Punjab"
3237,Punjab,BARNALA,Barnala,148107,22.8699380849964,75.2471183091927,"Tehsil Barnala,BarnalaBarnala148107Punjab"
3238,Punjab,AMRISTAR,Amritsar,143115,27.665933,78.2660929999999,"Jandiala Guru,AmritsarAmritsar143115Punjab"
3239,Punjab,AMRISTAR,Amritsar,143108,25.532779,73.6444829,"Tehsil Attari,AmritsarAmritsar143108Punjab"
3240,Punjab,Muktsar,Muktsar,152026,27.140333,80.6165119399999,MuktsarMuktsarMuktsar152026Punjab
3241,Rajasthan,JHUNJHUNU,Mandawa,333704,20.551181,85.77683,"Khasra No. 1117, R02JhunjunuMandawa333704Rajasthan"
